Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2016-02-16,@,Butler,L,23,55,.418,9,25,.360,20,26,.769,3,32,11,1,5,10,21,,28,65,.431,13,27,.481,19,24,.792,8,36,20,5,5,6,19
2016-02-24,,Marquette,L,26,59,.441,3,21,.143,6,11,.545,10,30,13,10,3,14,17,,25,54,.463,6,17,.353,10,12,.833,5,31,13,9,2,12,16
2016-02-28,,St. John's (NY),W,35,58,.603,8,19,.421,22,30,.733,11,45,19,3,3,19,18,,23,62,.371,3,17,.176,10,19,.526,7,20,14,12,1,11,24
2016-03-02,@,Providence,L,23,57,.404,8,21,.381,12,12,1.000,4,31,8,5,1,11,24,,22,56,.393,4,24,.167,22,29,.759,7,35,13,5,3,7,11
2016-03-05,@,Xavier,L,31,61,.508,12,30,.400,19,30,.633,5,28,20,7,2,11,28,,29,55,.527,13,24,.542,27,33,.818,3,30,22,4,0,13,25
2016-03-10,N,Seton Hall,L,23,56,.411,8,24,.333,19,24,.792,6,24,13,5,2,11,21,,28,55,.509,8,17,.471,17,25,.680,10,41,12,6,4,16,19
2016-03-15,,Alabama,W,29,60,.483,5,14,.357,9,12,.750,15,44,12,6,5,14,18,,17,60,.283,8,31,.258,12,15,.800,12,30,9,12,7,11,14
2016-03-19,,Wagner,W,28,50,.560,8,20,.400,23,34,.676,10,46,18,5,1,15,12,,17,61,.279,6,22,.273,14,20,.700,10,28,9,9,2,11,28
2016-03-22,@,BYU,L,30,67,.448,8,26,.308,14,22,.636,9,32,16,5,2,9,22,,29,57,.509,8,21,.381,22,29,.759,7,37,15,7,5,13,18
2016-11-11,,UMKC,W,30,59,.508,10,25,.400,19,28,.679,8,35,19,4,3,17,19,,30,69,.435,9,19,.474,13,15,.867,11,33,13,11,2,12,22
2016-11-15,,Wisconsin,W,28,56,.500,8,16,.500,15,22,.682,5,25,15,8,1,7,13,,26,63,.413,11,39,.282,4,5,.800,12,38,15,4,1,16,22
2016-11-18,N,Washington State,W,40,71,.563,15,27,.556,8,13,.615,9,38,25,5,2,15,16,,30,64,.469,3,9,.333,14,19,.737,5,29,12,5,1,14,14
2016-11-20,N,North Carolina State,W,40,66,.606,13,27,.481,19,24,.792,5,35,21,2,2,10,22,,31,68,.456,14,28,.500,18,26,.692,8,26,16,2,3,9,23
2016-11-21,N,Ole Miss,W,31,59,.525,16,26,.615,8,10,.800,6,26,18,4,4,14,15,,28,63,.444,9,27,.333,12,17,.706,11,30,10,9,5,13,16
2016-11-26,,Loyola (MD),W,34,61,.557,5,18,.278,9,17,.529,8,36,16,12,4,9,19,,19,47,.404,2,11,.182,12,23,.522,5,25,10,6,2,17,21
2016-11-29,,Buffalo,W,36,71,.507,7,20,.350,14,20,.700,12,40,12,9,5,8,13,,28,66,.424,7,28,.250,9,16,.563,10,34,14,1,2,20,22
2016-12-03,,Akron,W,32,58,.552,8,24,.333,10,16,.625,6,31,23,9,2,11,11,,27,57,.474,12,31,.387,4,8,.500,8,29,15,6,3,16,18
2016-12-07,@,Nebraska,W,30,59,.508,5,15,.333,12,23,.522,7,41,13,5,4,13,22,,23,71,.324,3,22,.136,13,16,.813,15,38,8,6,4,12,22
2016-12-09,,Longwood,W,41,70,.586,12,22,.545,19,28,.679,13,46,27,12,7,13,10,,24,64,.375,6,18,.333,4,8,.500,6,26,13,5,2,19,20
2016-12-17,,Oral Roberts,W,28,58,.483,7,19,.368,3,9,.333,3,29,17,5,3,10,7,,26,59,.441,6,19,.316,7,10,.700,8,38,14,6,2,11,15
2016-12-20,@,Arizona State,W,33,62,.532,14,25,.560,16,21,.762,6,29,22,5,5,15,19,,32,70,.457,7,25,.280,14,20,.700,13,35,13,7,6,9,20
2016-12-28,,Seton Hall,W,30,53,.566,5,16,.313,24,31,.774,4,30,14,13,3,10,18,,26,57,.456,9,18,.500,14,23,.609,9,31,10,6,0,18,25
2016-12-31,,Villanova,L,29,59,.492,6,24,.250,6,8,.750,2,19,15,7,4,11,14,,29,57,.509,10,27,.370,12,13,.923,10,34,11,6,2,15,15
2017-01-04,@,St. John's (NY),W,34,65,.523,5,18,.278,12,16,.750,6,33,18,5,4,8,14,,28,71,.394,7,22,.318,9,13,.692,8,32,12,4,4,8,17
2017-01-07,@,Providence,W,33,59,.559,7,17,.412,5,7,.714,6,25,19,4,3,6,14,,26,67,.388,3,19,.158,9,12,.750,19,40,8,4,4,11,11
2017-01-11,,Butler,W,31,56,.554,7,23,.304,6,7,.857,9,31,14,7,4,17,10,,26,63,.413,8,25,.320,4,7,.571,14,30,11,9,2,10,14
2017-01-14,,Truman State,W,40,79,.506,10,28,.357,11,17,.647,16,54,18,7,2,12,14,,27,68,.397,8,25,.320,7,11,.636,2,23,16,8,4,12,13
2017-01-16,@,Xavier,W,28,63,.444,5,19,.263,11,12,.917,9,32,11,8,4,14,24,,24,60,.400,3,15,.200,16,29,.552,18,43,13,8,3,17,18
2017-01-21,,Marquette,L,33,68,.485,11,24,.458,17,21,.810,9,28,17,6,2,11,19,,36,60,.600,12,24,.500,18,24,.750,6,34,14,6,7,14,17
2017-01-25,@,Georgetown,L,20,58,.345,1,18,.056,10,18,.556,5,32,12,9,5,12,15,,29,61,.475,7,21,.333,6,16,.375,8,42,20,7,5,13,16
2017-01-28,,DePaul,W,29,52,.558,7,21,.333,18,26,.692,5,34,20,5,1,17,13,,23,61,.377,9,22,.409,11,14,.786,9,26,16,11,2,13,20
2017-01-31,@,Butler,W,29,52,.558,13,21,.619,5,9,.556,2,27,19,3,2,13,15,,27,66,.409,7,27,.259,6,7,.857,11,32,9,2,3,13,16
2017-02-04,,Xavier,L,28,59,.475,13,28,.464,11,21,.524,8,30,17,3,6,9,16,,32,63,.508,10,22,.455,8,14,.571,9,36,18,7,3,8,17
2017-02-11,@,DePaul,W,34,56,.607,13,22,.591,12,17,.706,4,32,24,4,3,16,17,,17,55,.309,5,19,.263,19,23,.826,10,29,9,9,1,17,15
2017-02-15,@,Seton Hall,L,30,66,.455,11,26,.423,10,13,.769,4,21,16,5,3,11,25,,26,51,.510,7,17,.412,28,39,.718,11,40,11,7,3,14,16
2017-02-19,,Georgetown,W,34,64,.531,9,20,.450,10,17,.588,6,35,17,7,2,13,17,,25,64,.391,3,22,.136,17,25,.680,12,38,11,7,4,15,18
