Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2012-11-28,,Northern Arizona,W,30,52,.577,12,21,.571,21,28,.750,7,35,22,8,5,11,13,,20,55,.364,5,17,.294,5,9,.556,6,24,8,8,3,15,21
2012-12-01,@,Texas Tech,W,30,53,.566,8,22,.364,17,21,.810,9,39,13,9,3,15,18,,22,63,.349,6,21,.286,7,12,.583,11,24,9,7,4,15,18
2012-12-04,,Southern Miss,W,19,42,.452,6,20,.300,19,28,.679,9,28,16,10,2,27,11,,23,59,.390,5,18,.278,4,6,.667,14,24,6,12,0,22,21
2012-12-08,@,Clemson,W,22,62,.355,5,16,.313,17,20,.850,17,40,10,13,4,11,18,,20,52,.385,5,12,.417,9,17,.529,8,26,6,7,12,14,17
2012-12-15,,Florida,W,20,44,.455,7,20,.350,18,21,.857,4,21,12,8,3,10,11,,24,52,.462,10,18,.556,6,8,.750,11,27,13,4,2,14,12
2012-12-18,,Oral Roberts,W,34,59,.576,8,16,.500,13,18,.722,7,34,20,12,8,17,13,,23,60,.383,6,12,.500,12,12,1.000,5,23,7,6,2,20,18
2012-12-22,N,ETSU,W,25,59,.424,9,26,.346,14,17,.824,13,46,15,5,3,18,14,,18,58,.310,6,23,.261,11,12,.917,5,24,5,6,0,13,18
2012-12-23,N,Miami (FL),W,25,52,.481,8,18,.444,11,17,.647,12,44,11,6,0,16,18,,19,52,.365,5,19,.263,7,14,.500,5,19,5,14,1,9,13
2012-12-25,N,San Diego State,W,22,59,.373,5,20,.250,19,27,.704,10,29,10,1,3,8,16,,24,55,.436,4,17,.235,15,18,.833,10,32,14,3,8,15,21
2013-01-03,,Colorado,W (1 OT),28,65,.431,8,23,.348,28,36,.778,12,39,12,8,1,13,19,,28,59,.475,10,21,.476,17,29,.586,6,31,14,5,1,11,26
2013-01-05,,Utah,W,21,58,.362,7,22,.318,11,12,.917,15,34,9,5,4,9,13,,21,49,.429,7,16,.438,8,9,.889,5,22,13,3,3,10,14
2013-01-10,@,Oregon,L,25,57,.439,8,19,.421,8,11,.727,6,28,11,4,3,14,17,,25,52,.481,7,11,.636,13,17,.765,6,28,17,10,6,12,16
2013-01-12,@,Oregon State,W,28,59,.475,10,25,.400,14,21,.667,10,37,14,8,9,16,22,,24,61,.393,5,15,.333,17,26,.654,9,34,14,7,3,14,16
2013-01-19,@,Arizona State,W,25,54,.463,5,16,.313,16,19,.842,7,28,12,8,1,9,16,,18,46,.391,5,20,.250,13,15,.867,5,24,9,5,5,17,17
2013-01-24,,UCLA,L,28,73,.384,5,24,.208,12,16,.750,18,41,10,7,3,14,21,,32,67,.478,3,8,.375,17,29,.586,11,38,18,8,1,11,15
2013-01-26,,USC,W,25,61,.410,7,22,.318,17,27,.630,10,40,14,6,5,11,14,,18,64,.281,5,20,.250,9,16,.563,13,38,6,4,6,16,21
2013-01-31,@,Washington,W,20,57,.351,3,18,.167,14,19,.737,10,31,7,5,6,17,14,,21,57,.368,1,12,.083,10,17,.588,7,26,10,5,8,17,17
2013-02-02,@,Washington State,W,27,57,.474,11,30,.367,14,16,.875,6,28,13,5,4,9,21,,20,49,.408,6,19,.316,19,22,.864,6,27,10,3,2,13,17
2013-02-06,,Stanford,W,25,54,.463,6,20,.300,17,25,.680,8,33,13,6,2,11,15,,22,58,.379,7,19,.368,15,18,.833,9,29,11,1,3,10,20
2013-02-10,,University of California,L,22,56,.393,9,18,.500,16,24,.667,10,27,13,9,3,9,12,,30,51,.588,6,13,.462,11,12,.917,4,26,19,3,5,13,17
2013-02-14,@,Colorado,L,22,52,.423,5,19,.263,9,13,.692,9,28,12,5,3,13,16,,25,50,.500,9,17,.529,12,18,.667,8,30,12,9,2,11,13
2013-02-17,@,Utah,W,25,53,.472,6,22,.273,12,19,.632,11,33,15,10,4,12,15,,21,53,.396,7,16,.438,15,18,.833,7,24,16,7,1,15,17
2013-02-20,,Washington,W,24,51,.471,6,15,.400,16,23,.696,9,39,14,4,8,12,16,,20,65,.308,1,11,.091,11,18,.611,13,30,8,4,1,8,22
2013-02-23,,Washington State,W,25,45,.556,11,22,.500,12,18,.667,6,26,19,5,3,10,21,,18,40,.450,6,16,.375,14,28,.500,5,19,13,4,1,12,19
2013-02-27,@,USC,L,24,60,.400,7,23,.304,23,30,.767,8,24,13,10,4,13,19,,33,54,.611,6,10,.600,17,21,.810,5,33,19,8,8,17,21
2013-03-02,@,UCLA,L,24,54,.444,10,22,.455,11,14,.786,9,34,13,4,4,16,11,,29,62,.468,7,17,.412,9,11,.818,7,27,17,11,1,8,14
2013-03-09,,Arizona State,W,24,54,.444,8,23,.348,17,21,.810,10,32,11,10,1,12,18,,20,43,.465,6,15,.400,12,19,.632,3,22,12,5,6,16,22
2013-03-14,N,Colorado,W,28,62,.452,9,27,.333,14,16,.875,11,29,16,7,7,10,18,,22,51,.431,5,12,.417,20,28,.714,11,27,6,4,3,13,18
2013-03-15,N,UCLA,L,25,56,.446,7,17,.412,7,9,.778,9,35,17,2,3,13,15,,24,61,.393,1,12,.083,17,21,.810,9,28,8,9,5,5,10
2013-03-21,N,Belmont,W,29,51,.569,9,17,.529,14,20,.700,12,42,13,2,5,15,21,,20,51,.392,8,27,.296,16,23,.696,2,15,7,7,0,7,20
2013-03-23,N,Harvard,W,27,49,.551,9,15,.600,11,16,.688,3,39,13,4,2,12,20,,16,58,.276,5,18,.278,14,19,.737,11,31,12,7,1,8,14
2013-03-28,N,Ohio State,L,23,52,.442,6,18,.333,18,20,.900,7,28,7,6,2,10,20,,22,52,.423,7,13,.538,22,26,.846,8,29,9,4,3,8,18
2013-11-08,,Cal Poly,W,24,42,.571,5,11,.455,20,36,.556,9,33,12,4,7,11,15,,20,54,.370,11,26,.423,11,13,.846,8,24,13,4,0,10,26
2013-11-11,,Long Beach State,W,34,58,.586,7,17,.412,16,24,.667,11,44,22,6,5,11,18,,17,63,.270,5,23,.217,18,26,.692,14,28,12,5,1,9,20
2013-11-14,@,San Diego State,W,25,56,.446,3,13,.231,16,22,.727,11,36,13,5,6,11,24,,18,50,.360,4,11,.364,20,29,.690,7,23,6,6,3,9,17
2013-11-18,,Fairleigh Dickinson,W,37,68,.544,10,19,.526,16,26,.615,16,49,19,6,8,5,13,,18,58,.310,6,20,.300,8,11,.727,5,22,6,4,6,11,19
2013-11-19,,Rhode Island,W,33,57,.579,7,16,.438,14,20,.700,6,36,19,5,8,14,21,,20,54,.370,2,12,.167,17,25,.680,3,21,6,5,1,12,19
2013-11-27,N,Drexel,W,20,53,.377,3,13,.231,23,30,.767,11,43,8,2,5,14,12,,26,71,.366,5,20,.250,5,7,.714,10,32,8,6,8,4,22
2013-11-29,N,Duke,W,23,47,.489,5,14,.357,21,26,.808,5,33,18,6,8,16,18,,25,58,.431,4,14,.286,12,18,.667,7,23,11,5,2,11,20
2013-12-03,,Texas Tech,W,25,50,.500,10,22,.455,19,33,.576,17,40,16,4,2,15,17,,21,53,.396,1,11,.091,15,19,.789,7,20,9,6,3,13,23
2013-12-07,,UNLV,W,28,67,.418,3,16,.188,4,8,.500,17,40,16,7,1,14,12,,23,50,.460,4,14,.286,8,10,.800,4,23,7,4,2,16,13
2013-12-11,,New Mexico State,W,29,56,.518,4,10,.400,12,19,.632,10,31,16,5,7,13,16,,15,46,.326,2,11,.182,16,22,.727,8,19,8,6,2,16,16
2013-12-14,@,Michigan,W,27,61,.443,4,10,.400,14,15,.933,13,33,14,5,2,8,18,,24,48,.500,8,17,.471,14,17,.824,5,21,9,3,6,11,17
2013-12-19,,Southern,W,22,48,.458,3,11,.273,22,37,.595,9,35,13,6,3,8,14,,17,50,.340,5,21,.238,4,15,.267,4,28,9,2,3,14,25
2013-12-23,,Northern Arizona,W,26,54,.481,7,13,.538,18,24,.750,12,31,16,9,3,5,10,,16,44,.364,6,14,.429,6,10,.600,6,26,4,2,4,18,17
2014-01-02,,Washington State,W,20,45,.444,4,14,.286,16,24,.667,12,40,13,6,6,11,15,,9,45,.200,2,12,.167,5,13,.385,6,19,6,3,1,12,16
2014-01-04,,Washington,W,24,57,.421,2,9,.222,21,26,.808,12,34,15,10,4,11,14,,25,60,.417,2,12,.167,10,12,.833,11,30,13,5,1,14,19
2014-01-09,@,UCLA,W,28,52,.538,6,18,.333,17,26,.654,11,37,18,4,2,17,21,,26,65,.400,4,13,.308,19,26,.731,15,35,16,12,3,9,24
2014-01-12,@,USC,W,27,58,.466,8,20,.400,11,16,.688,10,28,17,10,4,8,14,,22,52,.423,2,10,.200,7,8,.875,8,28,13,7,2,17,17
2014-01-16,,Arizona State,W,34,61,.557,8,15,.533,15,28,.536,9,36,21,5,6,11,22,,18,53,.340,7,14,.500,25,33,.758,6,24,7,5,4,17,21
