Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2014-12-22,,Maryland-Eastern Shore,L,28,52,.538,7,19,.368,17,21,.810,9,25,16,9,5,12,17,,29,54,.537,10,17,.588,14,20,.700,9,25,16,6,0,12,19
2014-12-30,@,Delaware,L,32,80,.400,5,15,.333,8,10,.800,16,36,17,14,5,8,19,,29,54,.537,10,17,.588,14,19,.737,6,34,18,2,11,18,11
2015-01-03,@,UMass,W,22,49,.449,4,12,.333,21,31,.677,11,36,12,6,3,12,21,,19,54,.352,4,22,.182,13,20,.650,12,28,10,4,4,15,27
2015-01-08,,Dayton,L,20,48,.417,3,14,.214,18,24,.750,10,29,9,3,5,13,14,,29,52,.558,14,24,.583,6,7,.857,4,24,20,8,1,12,21
2015-01-11,@,Richmond,L,18,55,.327,0,10,.000,5,7,.714,9,27,6,5,3,14,16,,23,48,.479,7,21,.333,7,11,.636,6,31,14,5,4,14,11
2015-01-14,N,George Mason,W,23,55,.418,6,21,.286,23,30,.767,12,35,13,7,6,9,20,,19,50,.380,2,14,.143,15,18,.833,7,25,12,5,5,13,24
2015-01-18,,St. Joseph's,W,25,53,.472,7,17,.412,13,17,.765,4,25,18,5,7,7,15,,22,57,.386,9,21,.429,8,13,.615,12,32,14,3,6,13,16
2015-01-22,@,Duquesne,W (1 OT),34,68,.500,12,23,.522,20,28,.714,12,39,24,6,9,8,17,,36,74,.486,14,28,.500,11,22,.500,15,35,22,3,4,9,19
2015-01-25,@,Rhode Island,L,18,51,.353,1,6,.167,11,14,.786,8,31,8,8,4,14,17,,19,47,.404,3,16,.188,12,18,.667,7,32,13,5,9,14,16
2015-01-31,,La Salle,L,20,59,.339,2,18,.111,14,21,.667,12,24,11,4,2,5,19,,20,43,.465,9,22,.409,17,22,.773,6,32,11,4,3,11,16
2015-02-04,@,Davidson,W,24,56,.429,3,13,.231,11,18,.611,12,37,12,5,9,12,17,,22,56,.393,9,22,.409,8,12,.667,7,19,18,5,3,11,16
2015-02-07,,VCU,W,28,65,.431,6,19,.316,11,13,.846,11,34,17,3,8,9,14,,27,65,.415,9,22,.409,8,14,.571,9,32,13,5,5,8,18
2015-02-11,,UMass,L,22,60,.367,4,19,.211,5,8,.625,11,30,9,7,3,15,16,,19,41,.463,2,9,.222,15,18,.833,3,29,7,10,4,20,14
2015-02-14,@,Dayton,L,26,53,.491,0,11,.000,9,17,.529,7,28,6,5,3,17,22,,25,48,.521,9,20,.450,16,28,.571,6,26,16,11,2,10,18
2015-02-18,,Richmond,L,23,57,.404,3,13,.231,7,12,.583,14,34,9,8,6,19,19,,26,52,.500,8,18,.444,11,17,.647,6,26,14,11,2,11,15
2015-02-21,@,St. Joseph's,W (1 OT),22,58,.379,6,16,.375,20,28,.714,12,37,12,13,6,17,17,,23,61,.377,6,23,.261,8,17,.471,16,39,12,12,3,20,26
2015-02-25,@,George Washington,L,18,46,.391,2,15,.133,8,11,.727,4,23,9,6,1,11,14,,26,45,.578,10,18,.556,7,14,.500,3,26,14,5,1,9,11
2015-02-28,,Duquesne,W,26,57,.456,11,24,.458,29,41,.707,12,38,15,5,4,8,20,,27,63,.429,3,15,.200,18,26,.692,13,38,13,3,0,9,27
2015-03-04,@,Saint Louis,W,24,52,.462,4,16,.250,12,19,.632,9,35,16,7,3,13,20,,16,48,.333,3,16,.188,13,22,.591,11,31,11,4,1,15,21
2015-03-07,,Fordham,W,23,53,.434,3,12,.250,17,23,.739,8,32,12,6,5,9,6,,19,54,.352,5,23,.217,9,10,.900,8,31,9,7,7,14,17
2015-03-12,N,St. Joseph's,W,21,52,.404,2,14,.143,16,21,.762,12,44,9,5,3,15,18,,14,55,.255,3,16,.188,18,26,.692,7,28,7,8,2,9,20
2015-03-13,N,Dayton,L,25,43,.581,8,15,.533,13,16,.813,4,25,14,5,7,16,18,,27,52,.519,5,12,.417,16,24,.667,6,20,15,10,1,8,10
2015-11-13,,Binghamton,W,20,54,.370,4,19,.211,19,25,.760,7,40,12,9,4,13,21,,17,57,.298,5,24,.208,14,17,.824,5,35,8,4,2,19,23
2015-11-17,@,Syracuse,L,24,66,.364,11,32,.344,7,9,.778,16,32,16,8,1,17,24,,24,52,.462,9,24,.375,22,32,.688,12,27,14,14,2,12,15
2015-11-21,,Loyola (MD),W,30,54,.556,8,18,.444,26,30,.867,8,30,16,5,4,11,18,,32,61,.525,11,21,.524,7,14,.500,10,24,17,6,4,10,23
2015-11-24,@,Canisius,W,24,54,.444,5,18,.278,24,28,.857,6,34,15,4,3,9,22,,24,63,.381,8,30,.267,17,23,.739,11,30,16,3,4,7,22
2015-11-28,,Hofstra,L,29,68,.426,6,26,.231,19,21,.905,11,32,12,2,4,11,25,,27,60,.450,7,19,.368,28,33,.848,11,34,13,7,0,11,16
2015-12-02,@,Buffalo,W,25,62,.403,2,21,.095,8,9,.889,14,28,12,8,3,15,22,,19,44,.432,1,13,.077,19,32,.594,10,30,6,7,1,21,15
2015-12-05,,Ohio,W,27,65,.415,10,22,.455,17,20,.850,11,33,17,6,2,6,11,,25,54,.463,9,26,.346,9,10,.900,6,32,18,3,6,13,20
2015-12-08,,Vermont,W,29,56,.518,11,20,.550,11,20,.550,6,31,19,9,5,10,23,,24,51,.471,7,13,.538,13,26,.500,8,30,12,5,6,15,19
2015-12-19,,South Carolina State,W,23,66,.348,7,25,.280,11,17,.647,17,45,13,8,2,13,13,,17,60,.283,3,20,.150,8,10,.800,11,39,13,6,2,16,17
2015-12-22,@,Siena,L,28,60,.467,6,15,.400,8,12,.667,8,23,11,7,4,20,23,,26,55,.473,6,17,.353,15,24,.625,14,34,15,9,5,24,17
2015-12-30,,Niagara,W,29,57,.509,12,25,.480,12,19,.632,8,26,24,8,5,11,15,,25,57,.439,5,22,.227,13,16,.813,12,32,7,4,2,18,21
2016-01-02,,Davidson,W,31,60,.517,9,26,.346,26,34,.765,9,34,16,6,6,8,21,,29,65,.446,11,26,.423,16,21,.762,7,27,22,5,1,10,25
2016-01-06,@,George Mason,W,24,58,.414,7,21,.333,22,30,.733,11,37,8,7,3,8,22,,21,55,.382,2,17,.118,14,28,.500,15,39,9,5,4,13,20
2016-01-09,@,UMass,W,28,47,.596,10,18,.556,22,25,.880,2,26,17,5,3,13,19,,29,66,.439,4,22,.182,15,23,.652,14,31,15,7,4,11,16
2016-01-13,,Rhode Island,W,18,43,.419,7,18,.389,26,31,.839,7,29,7,3,8,10,16,,24,59,.407,6,19,.316,10,15,.667,10,30,14,3,3,10,24
2016-01-16,@,Duquesne,L,30,72,.417,12,28,.429,16,24,.667,11,32,20,7,3,9,24,,32,61,.525,7,22,.318,24,31,.774,11,44,23,2,4,16,21
2016-01-19,,Dayton,L,26,63,.413,11,28,.393,16,18,.889,9,27,9,10,1,14,23,,28,49,.571,9,15,.600,20,30,.667,4,33,18,6,4,16,19
2016-01-24,@,VCU,L,28,67,.418,6,20,.300,14,20,.700,15,40,9,3,7,12,23,,30,67,.448,6,19,.316,18,30,.600,14,41,16,7,3,8,22
2016-01-31,,Richmond,W,27,54,.500,6,15,.400,24,30,.800,8,33,15,7,9,9,15,,25,65,.385,9,29,.310,9,12,.750,10,28,16,5,2,11,21
2016-02-03,@,St. Joseph's,W,28,69,.406,13,34,.382,14,15,.933,8,29,14,5,2,2,17,,24,57,.421,8,25,.320,17,23,.739,9,38,14,1,3,7,14
2016-02-07,,Saint Louis,W,20,51,.392,7,22,.318,18,24,.750,11,35,12,4,4,16,20,,21,52,.404,4,19,.211,16,22,.727,7,28,11,8,1,12,21
2016-02-10,@,Fordham,W (1 OT),27,54,.500,9,22,.409,13,16,.813,4,28,18,7,5,17,12,,27,58,.466,9,26,.346,9,14,.643,10,28,20,10,3,13,17
2016-02-13,,George Washington,W,23,56,.411,6,17,.353,12,15,.800,14,32,7,5,8,13,17,,21,59,.356,5,21,.238,10,15,.667,14,35,10,6,2,16,19
2016-02-17,@,La Salle,L,20,54,.370,7,19,.368,17,24,.708,5,23,11,7,4,10,23,,22,47,.468,11,22,.500,16,25,.640,10,38,16,3,5,17,18
2016-02-20,@,Dayton,W,25,57,.439,10,20,.500,19,26,.731,9,34,13,4,3,11,25,,23,56,.411,5,22,.227,21,27,.778,10,35,11,3,3,11,22
2016-02-24,,Duquesne,W,25,63,.397,8,24,.333,22,30,.733,14,33,10,7,6,7,14,,26,67,.388,10,30,.333,14,18,.778,20,43,15,3,4,15,22
2016-02-27,,UMass,W,26,54,.481,11,25,.440,22,26,.846,10,32,13,5,3,15,21,,28,49,.571,11,24,.458,16,23,.696,3,23,12,8,2,14,24
2016-03-02,,St. Joseph's,W,33,52,.635,10,16,.625,22,29,.759,2,23,15,5,3,12,19,,30,63,.476,8,27,.296,22,23,.957,8,25,14,3,3,13,23
2016-03-05,@,Saint Louis,W,24,53,.453,9,18,.500,19,24,.792,8,37,12,3,5,8,17,,27,63,.429,4,17,.235,9,18,.500,8,32,14,4,3,8,19
2016-03-11,N,Davidson,L (1 OT),35,75,.467,7,24,.292,9,16,.563,10,42,15,3,8,7,22,,31,74,.419,11,32,.344,17,25,.680,11,38,15,2,3,5,17
2016-03-16,,Wagner,L,26,62,.419,9,31,.290,14,17,.824,12,27,10,7,4,12,15,,30,62,.484,7,18,.389,12,16,.750,14,35,16,7,3,15,19
2016-11-12,,Saint Francis (PA),W,32,62,.516,7,23,.304,21,30,.700,13,30,14,11,6,13,26,,25,53,.472,9,17,.529,23,31,.742,7,26,15,4,0,21,25
2016-11-17,N,Florida,L,24,63,.381,9,27,.333,9,14,.643,11,31,8,8,8,17,23,,23,56,.411,8,17,.471,19,29,.655,14,37,10,7,6,17,15
2016-11-21,N,Little Rock,L,21,46,.457,3,16,.188,20,26,.769,6,31,8,6,0,17,25,,20,50,.400,4,8,.500,24,34,.706,9,30,8,7,1,15,26
2016-11-22,N,Central Michigan,W,35,70,.500,7,17,.412,25,35,.714,14,38,18,6,3,9,25,,22,56,.393,6,28,.214,21,29,.724,4,26,10,1,0,14,27
2016-11-23,N,Pepperdine,W,34,67,.507,12,24,.500,9,12,.750,11,36,18,1,7,7,17,,21,55,.382,8,17,.471,13,19,.684,8,27,14,3,5,11,16
2016-11-30,,Siena,W,27,67,.403,4,16,.250,23,27,.852,12,36,11,7,7,14,24,,25,63,.397,6,18,.333,18,32,.563,15,37,13,7,2,19,22
2016-12-03,,Buffalo,W,29,62,.468,8,17,.471,24,33,.727,16,32,15,7,4,14,13,,32,65,.492,12,27,.444,8,13,.615,15,36,17,8,4,20,23
2016-12-06,@,Hofstra,W,26,62,.419,8,16,.500,21,28,.750,15,44,12,4,5,15,20,,27,69,.391,8,28,.286,13,21,.619,12,33,17,9,3,8,17
2016-12-10,,North Carolina-Wilmington,L,29,58,.500,6,15,.400,16,19,.842,9,36,17,4,7,13,17,,29,64,.453,13,29,.448,10,16,.625,6,24,16,7,1,7,20
2016-12-17,N,Niagara,W,31,66,.470,9,19,.474,8,10,.800,12,31,16,7,5,8,20,,24,55,.436,5,17,.294,16,19,.842,8,26,10,4,5,14,14
2016-12-19,,Army,W,29,54,.537,7,18,.389,27,36,.750,6,29,13,3,5,12,19,,29,62,.468,11,23,.478,14,20,.700,7,23,20,2,0,14,27
2016-12-22,,Canisius,L (1 OT),34,64,.531,11,25,.440,22,25,.880,8,28,16,8,7,13,19,,37,71,.521,15,38,.395,17,18,.944,11,29,22,4,0,11,21
2016-12-30,@,UMass,W,25,58,.431,6,16,.375,33,38,.868,9,35,12,7,4,13,28,,26,61,.426,5,20,.250,20,28,.714,10,28,14,10,4,18,30
2017-01-03,,Dayton,L,25,66,.379,7,22,.318,17,27,.630,9,31,12,5,6,9,19,,29,56,.518,14,23,.609,18,25,.720,3,30,18,6,6,12,24
2017-01-07,,George Mason,W,30,67,.448,5,19,.263,17,23,.739,11,35,16,9,2,8,23,,22,52,.423,6,18,.333,22,32,.688,10,34,10,3,5,15,19
2017-01-11,@,Richmond,L,21,53,.396,5,16,.313,14,19,.737,8,32,11,6,3,14,22,,25,54,.463,10,27,.370,18,22,.818,7,33,22,8,4,11,16
2017-01-14,,Fordham,W,21,40,.525,5,10,.500,26,29,.897,8,27,15,7,6,18,16,,20,56,.357,7,22,.318,6,9,.667,12,23,11,10,2,18,23
2017-01-17,@,Saint Louis,W,23,51,.451,12,29,.414,13,22,.591,11,32,19,10,3,8,19,,18,44,.409,6,16,.375,10,11,.909,2,20,13,2,0,13,20
2017-01-24,,St. Joseph's,W,23,47,.489,6,18,.333,15,19,.789,5,29,10,4,1,14,17,,25,60,.417,7,22,.318,6,12,.500,11,30,13,3,3,10,19
2017-01-28,@,Rhode Island,L,18,61,.295,6,19,.316,17,22,.773,17,39,10,13,4,12,23,,25,55,.455,5,20,.250,16,22,.727,10,36,18,7,15,17,18
2017-02-01,@,Duquesne,W,25,56,.446,1,13,.077,20,25,.800,7,32,5,9,5,16,23,,18,52,.346,7,24,.292,21,34,.618,10,32,9,6,3,19,22
2017-02-04,,VCU,L (1 OT),20,52,.385,10,24,.417,27,31,.871,3,24,8,7,8,13,21,,28,62,.452,6,19,.316,21,26,.808,9,31,17,5,6,15,26
2017-02-08,,Saint Louis,W,27,55,.491,6,14,.429,10,19,.526,13,35,13,9,3,11,12,,23,56,.411,7,29,.241,2,7,.286,7,26,9,5,5,13,16
2017-02-11,@,George Washington,L,23,61,.377,5,23,.217,19,23,.826,6,25,20,11,2,8,25,,21,48,.438,10,20,.500,24,32,.750,8,38,14,2,5,14,15
2017-02-15,,La Salle,W,33,61,.541,6,18,.333,11,11,1.000,6,27,19,10,2,8,18,,20,50,.400,8,28,.286,17,22,.773,7,26,13,5,2,14,10
2017-02-18,@,Dayton,L,22,52,.423,7,17,.412,21,27,.778,5,31,13,3,6,13,30,,21,48,.438,6,14,.429,28,39,.718,3,26,14,5,4,12,19
2017-02-22,@,St. Joseph's,W,24,60,.400,7,18,.389,28,33,.848,14,35,11,13,2,16,24,,28,60,.467,3,18,.167,18,27,.667,12,33,10,4,7,15,23
2017-02-25,,Duquesne,W,27,63,.429,3,15,.200,23,37,.622,12,42,16,9,6,11,27,,20,53,.377,9,25,.360,28,38,.737,7,35,11,7,5,13,29
2017-02-28,@,Davidson,L,23,53,.434,3,11,.273,14,24,.583,8,35,10,7,6,14,16,,24,55,.436,9,26,.346,11,13,.846,5,31,15,6,5,16,16
2017-03-04,,UMass,W,19,55,.345,1,11,.091,21,24,.875,11,30,12,7,2,11,15,,24,61,.393,2,13,.154,6,13,.462,14,38,15,2,3,18,20
2017-03-09,N,UMass,W,23,55,.418,5,15,.333,22,25,.880,9,30,16,8,2,9,17,,23,56,.411,6,24,.250,8,18,.444,11,33,12,4,4,15,25
2017-03-10,N,Rhode Island,L,22,57,.386,4,16,.250,15,18,.833,7,25,9,4,1,13,25,,24,43,.558,5,14,.357,21,36,.583,5,32,14,2,6,16,16
2017-11-10,,Niagara,L,24,61,.393,6,26,.231,21,31,.677,15,41,7,3,2,13,25,,25,53,.472,8,22,.364,19,31,.613,5,29,12,6,2,13,24
2017-11-18,,Jackson State,W,22,51,.431,9,24,.375,19,27,.704,7,34,15,3,7,12,19,,20,61,.328,8,25,.320,10,20,.500,11,35,11,5,1,13,27
2017-11-20,,Maryland-Eastern Shore,W,32,52,.615,14,24,.583,18,23,.783,8,30,23,16,6,10,15,,18,48,.375,4,18,.222,8,13,.615,8,20,8,6,1,23,16
